ID,Code,Name,attack_type,Rangedamage,Delayed_Rangedamage,skill_cannon,special_wprange,Slv,Calculation,element,hits,Critical_hit,combo,combo_element,combo_hits,monster_race,skill_buff,Special_Calculation,combo_Special_Calculation,Special_Critical_hit,skill_SpecialATK,half_bypass_def,half_bypass_res,decay_hits,bonus_add,bonus_step
5493,SS_KAGEAKUMU,詭影 - 噩夢,physical,0,,,,1,(18000*Sklv+total_POW*10)*(1+GUSklv(5494)*0.5)*BaseLv/100,0,1,,,,,,,,,,,,,,,
5494,SS_HITOUAKUMU,飛刀 - 噩夢,physical,1,,,,1,(18000+total_POW*10)*(1+GUSklv(5494)*0.5)*BaseLv/100,0,-8,,,,,,,,,,,,,,,
5495,SS_ANKOKURYUUAKUMU,暗黑龍 - 噩夢,magic,0,,,,1,(15500+total_SPL*10)*BaseLv/100,7,-2,,(GUSklv(5495)*(15500+total_SPL*10)*BaseLv/100),3,-2,,,,,,,,,,,
5496,NW_THE_VIGILANTE_AT_NIGHT_GUN_GATLING,夜裡的警惕,,,,,,,,0,0,,,,,,,,,,,,,,,
5497,NW_THE_VIGILANTE_AT_NIGHT_GUN_SHOTGUN,夜裡的警惕,,,,,,,,0,0,,,,,,,,,,,,,,,
5498,SS_FUUMAKOUCHIKU_BLASTING,Huuma Shuriken - Construct Blasting,,,,,,,,,,,,,,,,,,,,,,,,
5499,SS_FOUR_CHARM,四色符,,,,,,,,,,,,,,,,,,,,,,,,
5500,NW_WILD_SHOT,狂野射擊,physical,1,,,,5,WPon(17)(870+180*Sklv+total_CON*3)*BaseLv/100:0+WPon(18)(870+180*Sklv+total_CON*5)*BaseLv/100:0,0,7,0.5,,,,,5414,WPon(17)(870+240*Sklv+total_CON*3)*BaseLv/100:0+WPon(18)(870+280*Sklv+total_CON*5)*BaseLv/100:0,,,,,,,,
5501,NW_MIDNIGHT_FALLEN,午夜殞落,physical,1,,0,,5,WPon(21)(2400+800*Sklv+total_CON*8)*BaseLv/100:0+WPon(20)(2400+800*Sklv+total_CON*10)*BaseLv/100:0+WPon(19)(2400+800*Sklv+total_CON*7)*BaseLv/100:0,0,3,,,,,,5414,WPon(21)(2400+1140*Sklv+total_CON*8)*BaseLv/100:0+WPon(20)(2400+1200*Sklv+total_CON*10)*BaseLv/100:0+WPon(19)(2400+1000*Sklv+total_CON*7)*BaseLv/100:0,,,,1,0,,,
5502,SKE_SKY_SUN,天氣神陽,physical,0,,0,,5,(1500+(GSklv(5463)*7*Sklv+total_POW*5))*BaseLv/100,0,-7,0.5,,,,,,,,,,0,0,,,
5503,SKE_SKY_MOON,天氣神月,physical,0,,0,,5,(1200+450*Sklv+(GSklv(5463)*9*Sklv+total_POW*7))*BaseLv/100,0,3,0.5,,,,,,,,,,0,0,,,
5504,SKE_STAR_LIGHT_KICK,天星地行,physical,0,0,0,,5,(400+200*Sklv+(GSklv(5463)*5*Sklv+total_POW*3))*BaseLv/100,0,7,,,,,,,,,,,0,0,,,
5505,HN_OVERCOMING_CRISIS,征服危機,,,,,,,,,,,,,,,,,,,,,,,,
5506,SH_CHUL_HO_BATTERING,鐵虎亂舞,physical,1,,0,,7,(480+160*Sklv+GSklv(5433)*70+total_POW*7)*BaseLv/100,0,5,0.5,,,,,,,,,,0,0,,,
5507,SH_HYUN_ROK_SPIRIT_POWER,玄鹿靈力釋放,magic,0,,0,,7,(350+200*Sklv+GSklv(5433)*30+total_SPL*7)*BaseLv/100,0,7,,,,,,,,,,,0,0,,,
6001,DK_DRAGONIC_BREATH,天龍氣息,physical,1,0,0,,10,(50+(350+0.0125*MHP+0.025*MSP)*Sklv+total_POW*7)*BaseLv/100,0,-2,-1,,,,,5210,(50+(350+0.0175*MHP+0.035*MSP)*Sklv+total_POW*10)*BaseLv/100,,,,1,0,,,
6002,MT_SPARK_BLASTER,閃光衝擊波,physical,1,,0,,10,(600+1400*Sklv+total_POW*7)*BaseLv/100,0,2,,,,,,,,,,,1,0,,,
6003,MT_TRIPLE_LASER,三連雷射,physical,1,,0,,5,(650+1150*Sklv+total_POW*12)*BaseLv/100,0,3,0.5,,,,,,,,,,0,0,,,
6004,MT_MIGHTY_SMASH,強力粉碎,physical,0,,0,,10,(80+240*Sklv+total_POW*7)*BaseLv/100,0,5,,,,,,5295,(100+240*Sklv+total_POW*10)*BaseLv/100,,,,0,0,,,
6005,BO_EXPLOSIVE_POWDER,爆炸炸藥,physical,0,,,,5,(500+650*Sklv+total_POW*7)*BaseLv/100,0,3+(GUSklv(5347)*2),,,,,,5347,(500+750*Sklv+total_POW*10)*BaseLv/100,,,,,,,,
6006,BO_MAYHEMIC_THORNS,混亂的荊棘,physical,1,,0,,10,(200+300*Sklv+total_POW*7)*BaseLv/100,0,3+(GUSklv(5347)*1),0.5,,,,,5347,(350+300*Sklv+total_POW*10)*BaseLv/100,,,,0,0,,,
6502,DK_DRAGONIC_PIERCE,神龍貫刺,physical,1,,0,,5,(850+600*Sklv+total_POW*7)*BaseLv/100,0,5,0.5,,,,,5210,(950+650*Sklv+total_POW*10)*BaseLv/100,,,,0,0,,,
6503,IG_RADIANT_SPEAR,光輝刺擊,physical,1,0,0,,10,((3500+1150*Sklv)+(GSklv(5259)*50)+total_POW*5)*BaseLv/100,0,(-2+(GUSklv(5263)*-1)),0.5,,,,,5263,((3500+1400*Sklv)+(GSklv(5259)*50)+total_POW*7)*BaseLv/100,,,,0,0,,,
6504,IG_IMPERIAL_CROSS,帝國十字斬,physical,0,,,,5,((1650+1350*Sklv)+(GSklv(5259)*25)+total_POW*5)*BaseLv/100,0,3,0,,,,,5263,((1750+1650*Sklv)+(GSklv(5259)*25)+total_POW*8)*BaseLv/100,,,,,,,,
6505,IG_IMPERIAL_PRESSURE,霸權震域,magic,0,,0,,5,(5600+1850*Sklv+GSklv(5259)*50+total_SPL*7)*BaseLv/100,0,-7,,,,,,,,,,,0,0,,,
6506,MT_RUSH_STRIKE,衝鋒斬擊,physical,0,,,,5,(3500*Sklv+total_POW*5)*BaseLv/100,0,-7,0,,,,,,,,,,,,,,
6507,MT_POWERFUL_SWING,爆發橫掃,physical,0,,,,5,(300+850*Sklv+total_POW*4)*BaseLv/100,0,5,0,,,,,5295,(400+950*Sklv+total_POW*7)*BaseLv/100,,,,,,,,
6508,MT_ENERGY_CANNONADE,能量轟炸,physical,1,,1,,5,(250+750*Sklv+total_POW)*BaseLv/100,0,7,,,,,,,,,,,1,0,,,
6509,BO_MYSTERY_POWDER,神秘粉末,physical,0,,,,5,(1500+4000*Sklv+total_POW*5)*BaseLv/100,0,-5,,,,,,,,,,,,,,,
6510,BO_DUST_EXPLOSION,星塵炸裂,physical,0,,,,5,(450+600*Sklv+total_POW*7)*BaseLv/100,0,5,,,,,,5347,(450+800*Sklv+total_POW*10)*BaseLv/100,,,,,,,,
6511,SHC_CROSS_SLASH,十字斬擊,physical,0,,,,5,(Sklv*300+total_POW*5)*BaseLv/100,0,3,0.5,,,,,5285,(Sklv*360+total_POW*7)*BaseLv/100,,,,,,,,
6512,ABC_HIT_AND_SLIDING,突擊滑行,physical,0,,,11,5,(3500*Sklv+total_POW*3)*BaseLv/100,0,-5,0,,,,,,,,,,,,,,
6513,ABC_CHASING_BREAK,追擊突斷,physical,0,,,,5,(1550+450*Sklv+total_POW*5)*BaseLv/100,0,5+(GUSklv(6513)*2),0,,,,,6513,(1750+500*Sklv+total_POW*7)*BaseLv/100,,,,,,,,
6514,ABC_CHASING_SHOT,追襲射擊,physical,1,,,,5,(1500+700*Sklv+total_CON*5)*BaseLv/100,0,2+(GUSklv(6514)*1),0.5,,,,,6514,(1750+700*Sklv+total_CON*10)*BaseLv/100,,,,,,,,
6515,ABC_ABYSS_FLAME,深淵之焰(目標),magic,0,,0,,5,((500+GSklv(5312)*15)*Sklv+total_SPL*5)*BaseLv/100,3,5,,((820+GSklv(5312)*30)*Sklv+total_SPL*7)*BaseLv/100,3,3,,,,,,,0,0,,,
6516,AG_ENERGY_CONVERSION,能量轉換,,,,,,,,,,,,,,,,,,,,,,,,
6517,EM_PSYCHIC_STREAM,心靈波流,magic,0,,0,,5,(1000+3500*Sklv+total_SPL*7)*BaseLv/100,0,-5,,,,,,,,,,,0,0,,,
6518,CD_DIVINUS_FLOS,神聖花雨,magic,0,,0,,5,(4000*Sklv+70*GSklv(5276)+total_SPL*10)*BaseLv/100,6,-5,,,,,,,,,,,0,0,,,
6519,IQ_BLAZING_FLAME_BLAST,烈焰爆彈,physical,1,,0,,5,(2000+3800*Sklv+total_POW*5)*BaseLv/100,0,-7,0.5,,,,,5243,(3500+4200*Sklv+total_POW*8)*BaseLv/100,,,,0,0,,,
6520,WH_WILD_WALK,狂野疾行,physical,1,,0,,5,(1800+2800*Sklv+total_CON*5+(GSklv(5325)+GSklv(128))*30)*BaseLv/100,0,3,0.5,,,,,,,,,,0,0,,,
6521,TR_RHYTHMICAL_WAVE,節奏戰波,magic,0,,,,5,(250+Sklv*3650+total_SPL*2*GSklv(5349))*BaseLv/100,0,-5,0,,,,,5351,(450+Sklv*4650+total_SPL*3.5*GSklv(5349))*BaseLv/100,,,,,,,,
6522,ABC_ABYSS_FLAME_ATK,深淵之焰(擴散),magic,0,,0,,,((820+GSklv(5312)*30)*Sklv+total_SPL*7)*BaseLv/100,3,3,,,,,,,,,,,0,0,,,
8001,HLIF_HEAL,治癒之手,,,,,,,,0,0,,,,,,,,,,,,,,,
8002,HLIF_AVOID,輕捷移動,,,,,,,,0,0,,,,,,,,,,,,,,,
8003,HLIF_BRAIN,腦手術,,,,,,,,0,0,,,,,,,,,,,,,,,
8004,HLIF_CHANGE,智力變換,,,,,,,,0,0,,,,,,,,,,,,,,,
8005,HAMI_CASTLE,位置互換,,,,,,,,0,0,,,,,,,,,,,,,,,
8006,HAMI_DEFENCE,防禦力,,,,,,,,0,0,,,,,,,,,,,,,,,
8007,HAMI_SKIN,活命之膚,,,,,,,,0,0,,,,,,,,,,,,,,,
8008,HAMI_BLOODLUST,血的貪求,,,,,,,,0,0,,,,,,,,,,,,,,,
8009,HFLI_MOON,月光,,,,,,,,0,0,,,,,,,,,,,,,,,
8010,HFLI_FLEET,橫越速度,,,,,,,,0,0,,,,,,,,,,,,,,,
8011,HFLI_SPEED,緊急迴避,,,,,,,,0,0,,,,,,,,,,,,,,,
8012,HFLI_SBR44,S.B.R.44,,,,,,,,0,0,,,,,,,,,,,,,,,
8013,HVAN_CAPRICE,善變,,,,,,,,0,0,,,,,,,,,,,,,,,
8014,HVAN_CHAOTIC,混亂的祈福,,,,,,,,0,0,,,,,,,,,,,,,,,
8015,HVAN_INSTRUCT,變更指示,,,,,,,,0,0,,,,,,,,,,,,,,,
8016,HVAN_EXPLOSION,生物爆炸,,,,,,,,0,0,,,,,,,,,,,,,,,
8018,MH_SUMMON_LEGION,召喚蟲團,,,,,,,,0,0,,,,,,,,,,,,,,,
8019,MH_NEEDLE_OF_PARALYZE,麻痺針,,,,,,,,0,0,,,,,,,,,,,,,,,
8020,MH_POISON_MIST,劇毒粉,,,,,,,,0,0,,,,,,,,,,,,,,,
8021,MH_PAIN_KILLER,鎮痛劑,,,,,,,,0,0,,,,,,,,,,,,,,,
8022,MH_LIGHT_OF_REGENE,重生之光,,,,,,,,0,0,,,,,,,,,,,,,,,
8023,MH_OVERED_BOOST,瞬間增壓,,,,,,,,0,0,,,,,,,,,,,,,,,
8024,MH_ERASER_CUTTER,音速刀刃,,,,,,,,0,0,,,,,,,,,,,,,,,
8025,MH_XENO_SLASHER,血腥魔刀,,,,,,,,0,0,,,,,,,,,,,,,,,
8026,MH_SILENT_BREEZE,沉默微風,,,,,,,,0,0,,,,,,,,,,,,,,,
8027,MH_STYLE_CHANGE,轉換型態,,,,,,,,0,0,,,,,,,,,,,,,,,
8028,MH_SONIC_CRAW,音速利爪,,,,,,,,0,0,,,,,,,,,,,,,,,
8029,MH_SILVERVEIN_RUSH,銀脈衝擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8030,MH_MIDNIGHT_FRENZY,午夜狂暴,,,,,,,,0,0,,,,,,,,,,,,,,,
8031,MH_STAHL_HORN,鋼鐵之角,,,,,,,,0,0,,,,,,,,,,,,,,,
8032,MH_GOLDENE_FERSE,黃金腳跟,,,,,,,,0,0,,,,,,,,,,,,,,,
8033,MH_STEINWAND,岩壁,,,,,,,,0,0,,,,,,,,,,,,,,,
8034,MH_HEILIGE_STANGE,聖刺,,,,,,,,0,0,,,,,,,,,,,,,,,
8035,MH_ANGRIFFS_MODUS,攻擊準備,,,,,,,,0,0,,,,,,,,,,,,,,,
8036,MH_TINDER_BREAKER,粉碎骨折,,,,,,,,0,0,,,,,,,,,,,,,,,
8037,MH_CBC,連續突破組合,,,,,,,,0,0,,,,,,,,,,,,,,,
8038,MH_EQC,永恆快速組合,,,,,,,,0,0,,,,,,,,,,,,,,,
8039,MH_MAGMA_FLOW,岩漿流動,,,,,,,,0,0,,,,,,,,,,,,,,,
8040,MH_GRANITIC_ARMOR,花崗岩鎧甲,,,,,,,,0,0,,,,,,,,,,,,,,,
8041,MH_LAVA_SLIDE,熔岩滑動,,,,,,,,0,0,,,,,,,,,,,,,,,
8042,MH_PYROCLASTIC,火山塵暴,,,,,,,,0,0,,,,,,,,,,,,,,,
8043,MH_VOLCANIC_ASH,火山灰,,,,,,,,0,0,,,,,,,,,,,,,,,
8044,MH_BLAST_FORGE,毀滅熔爐,,,,,,,,0,0,,,,,,,,,,,,,,,
8045,MH_TEMPERING,回火,,,,,,,,0,0,,,,,,,,,,,,,,,
8046,MH_CLASSY_FLUTTER,優雅振翅,,,,,,,,0,0,,,,,,,,,,,,,,,
8047,MH_TWISTER_CUTTER,颶風刀刃,,,,,,,,0,0,,,,,,,,,,,,,,,
8048,MH_ABSOLUTE_ZEPHYR,絕對微風,,,,,,,,0,0,,,,,,,,,,,,,,,
8049,MH_BRUSHUP_CLAW,鉤爪升級,,,,,,,,0,0,,,,,,,,,,,,,,,
8050,MH_BLAZING_AND_FURIOUS,烈焰狂怒,,,,,,,,0,0,,,,,,,,,,,,,,,
8051,MH_THE_ONE_FIGHTER_RISES,鬥士崛起,,,,,,,,0,0,,,,,,,,,,,,,,,
8052,MH_POLISHING_NEEDLE,拋光針,,,,,,,,0,0,,,,,,,,,,,,,,,
8053,MH_TOXIN_OF_MANDARA,曼陀羅劇毒,,,,,,,,0,0,,,,,,,,,,,,,,,
8054,MH_NEEDLE_STINGER,奪命刺針,,,,,,,,0,0,,,,,,,,,,,,,,,
8055,MH_LICHT_GEHORN,極光之角,,,,,,,,0,0,,,,,,,,,,,,,,,
8056,MH_GLANZEN_SPIES,間諜標槍,,,,,,,,0,0,,,,,,,,,,,,,,,
8057,MH_HEILIGE_PFERD,聖馬,,,,,,,,0,0,,,,,,,,,,,,,,,
8058,MH_GOLDENE_TONE,黃金音調,,,,,,,,0,0,,,,,,,,,,,,,,,
8059,MH_BLAZING_LAVA,炙熱熔岩,,,,,,,,0,0,,,,,,,,,,,,,,,
8201,MS_BASH,狂擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8202,MS_MAGNUM,怒爆,,,,,,,,0,0,,,,,,,,,,,,,,,
8203,MS_BOWLINGBASH,怪物互擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8204,MS_PARRYING,雙劍挌擋,,,,,,,,0,0,,,,,,,,,,,,,,,
8205,MS_REFLECTSHIELD,反射盾,,,,,,,,0,0,,,,,,,,,,,,,,,
8206,MS_BERSERK,狂怒之槍,,,,,,,,0,0,,,,,,,,,,,,,,,
8207,MA_DOUBLE,二連矢,,,,,,,,0,0,,,,,,,,,,,,,,,
8208,MA_SHOWER,箭雨 ,,,,,,,,0,0,,,,,,,,,,,,,,,
8209,MA_SKIDTRAP,滑動陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
8210,MA_LANDMINE,地雷陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
8211,MA_SANDMAN,睡魔陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
8212,MA_FREEZINGTRAP,霜凍陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
8213,MA_REMOVETRAP,陷阱移除,,,,,,,,0,0,,,,,,,,,,,,,,,
8214,MA_CHARGEARROW,衝鋒箭,,,,,,,,0,0,,,,,,,,,,,,,,,
8215,MA_SHARPSHOOTING,銳利射擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8216,ML_PIERCE,連刺攻擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8217,ML_BRANDISH,騎乘攻擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8218,ML_SPIRALPIERCE,螺旋擊刺,,,,,,,,0,0,,,,,,,,,,,,,,,
8219,ML_DEFENDER,光之盾,,,,,,,,0,0,,,,,,,,,,,,,,,
8220,ML_AUTOGUARD,自動防禦,,,,,,,,0,0,,,,,,,,,,,,,,,
8221,ML_DEVOTION,犧牲,,,,,,,,0,0,,,,,,,,,,,,,,,
8222,MER_MAGNIFICAT,莫納的祝福,,,,,,,,0,0,,,,,,,,,,,,,,,
8223,MER_QUICKEN,加速武器,,,,,,,,0,0,,,,,,,,,,,,,,,
8224,MER_SIGHT,火狩,,,,,,,,0,0,,,,,,,,,,,,,,,
8225,MER_CRASH,撞擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8226,MER_REGAIN,恢復,,,,,,,,0,0,,,,,,,,,,,,,,,
8227,MER_TENDER,補給,,,,,,,,0,0,,,,,,,,,,,,,,,
8228,MER_BENEDICTION,祝福,,,,,,,,0,0,,,,,,,,,,,,,,,
8229,MER_RECUPERATE,復原,,,,,,,,0,0,,,,,,,,,,,,,,,
8230,MER_MENTALCURE,精神治癒,,,,,,,,0,0,,,,,,,,,,,,,,,
8231,MER_COMPRESS,壓制,,,,,,,,0,0,,,,,,,,,,,,,,,
8232,MER_PROVOKE,挑釁,,,,,,,,0,0,,,,,,,,,,,,,,,
8233,MER_AUTOBERSERK,狂暴狀態,,,,,,,,0,0,,,,,,,,,,,,,,,
8234,MER_DECAGI,緩速術,,,,,,,,0,0,,,,,,,,,,,,,,,
8235,MER_SCAPEGOAT,替罪羔羊,,,,,,,,0,0,,,,,,,,,,,,,,,
8236,MER_LEXDIVINA,沉默之術,,,,,,,,0,0,,,,,,,,,,,,,,,
8237,MER_ESTIMATION,怪物情報,,,,,,,,0,0,,,,,,,,,,,,,,,
8238,MER_KYRIE,霸邪之陣,,,,,,,,0,0,,,,,,,,,,,,,,,
8239,MER_BLESSING,天使之賜福,,,,,,,,0,0,,,,,,,,,,,,,,,
8240,MER_INCAGI,加速術,,,,,,,,0,0,,,,,,,,,,,,,,,
8241,MER_INVINCIBLEOFF2,心靈淨化,,,,,,,,0,0,,,,,,,,,,,,,,,
8401,EL_CIRCLE_OF_FIRE,烈焰之環,,,,,,,,0,0,,,,,,,,,,,,,,,
8402,EL_FIRE_CLOAK,火焰斗篷,,,,,,,,0,0,,,,,,,,,,,,,,,
8403,EL_FIRE_MANTLE,火焰披風,,,,,,,,0,0,,,,,,,,,,,,,,,
8404,EL_WATER_SCREEN,水之守護,,,,,,,,0,0,,,,,,,,,,,,,,,
8405,EL_WATER_DROP,大豪雨,,,,,,,,0,0,,,,,,,,,,,,,,,
8406,EL_WATER_BARRIER,水之屏障,,,,,,,,0,0,,,,,,,,,,,,,,,
8407,EL_WIND_STEP,風之閃現,,,,,,,,0,0,,,,,,,,,,,,,,,
8408,EL_WIND_CURTAIN,風之魂,,,,,,,,0,0,,,,,,,,,,,,,,,
8409,EL_ZEPHYR,風之結界,,,,,,,,0,0,,,,,,,,,,,,,,,
8410,EL_SOLID_SKIN,皮膚固化,,,,,,,,0,0,,,,,,,,,,,,,,,
8411,EL_STONE_SHIELD,岩石盾,,,,,,,,0,0,,,,,,,,,,,,,,,
8412,EL_POWER_OF_GAIA,天神下凡,,,,,,,,0,0,,,,,,,,,,,,,,,
8413,EL_PYROTECHNIC,烈焰強化,,,,,,,,0,0,,,,,,,,,,,,,,,
8414,EL_HEATER,急速升溫,,,,,,,,0,0,,,,,,,,,,,,,,,
8415,EL_TROPIC,灼熱地帶,,,,,,,,0,0,,,,,,,,,,,,,,,
8416,EL_AQUAPLAY,冰封領域,,,,,,,,0,0,,,,,,,,,,,,,,,
8417,EL_COOLER,急速降溫,,,,,,,,0,0,,,,,,,,,,,,,,,
8418,EL_CHILLY_AIR,絕對零度,,,,,,,,0,0,,,,,,,,,,,,,,,
8419,EL_GUST,雷電強化,,,,,,,,0,0,,,,,,,,,,,,,,,
8420,EL_BLAST,風暴衝擊,,,,,,,,0,0,,,,,,,,,,,,,,,
8421,EL_WILD_STORM,荒野風暴,,,,,,,,0,0,,,,,,,,,,,,,,,
8422,EL_PETROLOGY,岩石領域,,,,,,,,0,0,,,,,,,,,,,,,,,
8423,EL_CURSED_SOIL,詛咒之地,,,,,,,,0,0,,,,,,,,,,,,,,,
8424,EL_UPHEAVAL,天崩地裂,,,,,,,,0,0,,,,,,,,,,,,,,,
8425,EL_FIRE_ARROW,火箭,,,,,,,,0,0,,,,,,,,,,,,,,,
8426,EL_FIRE_BOMB,火焰炸彈,,,,,,,,0,0,,,,,,,,,,,,,,,
8427,EL_FIRE_BOMB_ATK,火焰炸彈_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8428,EL_FIRE_WAVE,火焰衝擊波,,,,,,,,0,0,,,,,,,,,,,,,,,
8429,EL_FIRE_WAVE_ATK,火焰衝擊波_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8430,EL_ICE_NEEDLE,冰針,,,,,,,,0,0,,,,,,,,,,,,,,,
8431,EL_WATER_SCREW,螺旋水波,,,,,,,,0,0,,,,,,,,,,,,,,,
8432,EL_WATER_SCREW_ATK,螺旋水波_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8433,EL_TIDAL_WEAPON,海嘯武器,,,,,,,,0,0,,,,,,,,,,,,,,,
8434,EL_WIND_SLASH,風之刃,,,,,,,,0,0,,,,,,,,,,,,,,,
8435,EL_HURRICANE,颶風肆虐,,,,,,,,0,0,,,,,,,,,,,,,,,
8436,EL_HURRICANE_ATK,颶風肆虐_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8437,EL_TYPOON_MIS,颱風飛彈,,,,,,,,0,0,,,,,,,,,,,,,,,
8438,EL_TYPOON_MIS_ATK,颱風飛彈_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8439,EL_STONE_HAMMER,石錘,,,,,,,,0,0,,,,,,,,,,,,,,,
8440,EL_ROCK_CRUSHER,碎石,,,,,,,,0,0,,,,,,,,,,,,,,,
8441,EL_ROCK_CRUSHER_ATK,碎石_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
8442,EL_STONE_RAIN,岩石風暴,,,,,,,,0,0,,,,,,,,,,,,,,,
8443,EM_EL_FLAMETECHNIC,火焰神技,,,,,,,,0,0,,,,,,,,,,,,,,,
8444,EM_EL_FLAMEARMOR,火焰鎧甲,,,,,,,,0,0,,,,,,,,,,,,,,,
8445,EM_EL_FLAMEROCK,火焰隕石,,,,,,,,0,0,,,,,,,,,,,,,,,
8446,EM_EL_COLD_FORCE,冰凍先鋒,,,,,,,,0,0,,,,,,,,,,,,,,,
8447,EM_EL_CRYSTAL_ARMOR,冰晶鎧甲,,,,,,,,0,0,,,,,,,,,,,,,,,
8448,EM_EL_AGE_OF_ICE,冰河時代,,,,,,,,0,0,,,,,,,,,,,,,,,
8449,EM_EL_GRACE_BREEZE,恩典微風,,,,,,,,0,0,,,,,,,,,,,,,,,
8450,EM_EL_EYES_OF_STORM,暴風眼,,,,,,,,0,0,,,,,,,,,,,,,,,
8451,EM_EL_STORM_WIND,暴風,,,,,,,,0,0,,,,,,,,,,,,,,,
8452,EM_EL_EARTH_CARE,守護大地,,,,,,,,0,0,,,,,,,,,,,,,,,
8453,EM_EL_STRONG_PROTECTION,強韌防衛,,,,,,,,0,0,,,,,,,,,,,,,,,
8454,EM_EL_AVALANCHE,山崩,,,,,,,,0,0,,,,,,,,,,,,,,,
8455,EM_EL_DEEP_POISONING,深度中毒,,,,,,,,0,0,,,,,,,,,,,,,,,
8456,EM_EL_POISON_SHIELD,劇毒護盾,,,,,,,,0,0,,,,,,,,,,,,,,,
8457,EM_EL_DEADLY_POISON,致命猛毒,,,,,,,,0,0,,,,,,,,,,,,,,,
8601,ABR_BATTLE_BUSTER,決戰破壞者,,,,,,,,0,0,,,,,,,,,,,,,,,
8602,ABR_DUAL_CANNON_FIRE,雙子加農砲火,,,,,,,,0,0,,,,,,,,,,,,,,,
8603,ABR_NET_REPAIR,修復網,,,,,,,,0,0,,,,,,,,,,,,,,,
8604,ABR_NET_SUPPORT,支援網,,,,,,,,0,0,,,,,,,,,,,,,,,
8605,ABR_INFINITY_BUSTER,無穹破壞者,,,,,,,,0,0,,,,,,,,,,,,,,,
170,NPC_CRITICALSLASH,無視防禦攻擊(爆擊),,,,,,,,,,,,,,,,,,,,,,,,
172,NPC_GUIDEDATTACK,誘導攻擊,,,,,,,,,,,,,,,,,,,,,,,,
181,NPC_CURSEATTACK,詛咒攻擊,,,,,,,,,,,,,,,,,,,,,,,,
186,NPC_FIREATTACK,火屬性攻擊,,,,,,,,,,,,,,,,,,,,,,,,
190,NPC_DARKNESSATTACK,暗屬性攻擊,,,,,,,,,,,,,,,,,,,,,,,,
203,NPC_DARKBLESSING,暗黑之賜福,,,,,,,,0,0,,,,,,,,,,,,,,,
205,NPC_DEFENDER,光之盾,,,,,,,,0,0,,,,,,,,,,,,,,,
578,DE_BERSERKAIZER,狂暴化,,,,,,,,0,0,,,,,,,,,,,,,,,
579,DA_DARKPOWER,黑暗靈魂之力,,,,,,,,0,0,,,,,,,,,,,,,,,
580,DE_PASSIVE,Death 被動,,,,,,,,0,0,,,,,,,,,,,,,,,
581,DE_PATTACK,Death 襲擊被動,,,,,,,,0,0,,,,,,,,,,,,,,,
582,DE_PSPEED,Death 加速被動,,,,,,,,0,0,,,,,,,,,,,,,,,
583,DE_PDEFENSE,Death 防禦被動,,,,,,,,0,0,,,,,,,,,,,,,,,
584,DE_PCRITICAL,Death 暴擊被動,,,,,,,,0,0,,,,,,,,,,,,,,,
585,DE_PHP,Death 恢復被動,,,,,,,,0,0,,,,,,,,,,,,,,,
586,DE_PSP,Death 魔力被動,,,,,,,,0,0,,,,,,,,,,,,,,,
587,DE_RESET,Death 強化,,,,,,,,0,0,,,,,,,,,,,,,,,
588,DE_RANKING,Death 排列被動,,,,,,,,0,0,,,,,,,,,,,,,,,
589,DE_PTRIPLE,Death 三倍被動,,,,,,,,0,0,,,,,,,,,,,,,,,
590,DE_ENERGY,<死亡騎士>能量,,,,,,,,0,0,,,,,,,,,,,,,,,
591,DE_NIGHTMARE,<死亡騎士>夢魘,,,,,,,,0,0,,,,,,,,,,,,,,,
592,DE_SLASH,<死亡騎士>揮砍,,,,,,,,0,0,,,,,,,,,,,,,,,
593,DE_COIL,<死亡騎士>纏繞,,,,,,,,0,0,,,,,,,,,,,,,,,
594,DE_WAVE,<死亡騎士>衝擊波,,,,,,,,0,0,,,,,,,,,,,,,,,
595,DE_REBIRTH,<死亡騎士>能量重生,,,,,,,,0,0,,,,,,,,,,,,,,,
596,DE_AURA,<死亡騎士>靈氣,,,,,,,,0,0,,,,,,,,,,,,,,,
597,DE_FREEZER,<死亡騎士>凍結,,,,,,,,0,0,,,,,,,,,,,,,,,
598,DE_CHANGEATTACK,<死亡騎士>轉換攻擊,,,,,,,,0,0,,,,,,,,,,,,,,,
599,DE_PUNISH,<死亡騎士>懲罰,,,,,,,,0,0,,,,,,,,,,,,,,,
600,DE_POISON,<死亡騎士>劇毒刀刃,,,,,,,,0,0,,,,,,,,,,,,,,,
